dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
restaurant/D/short,SLSQPEnsemble_4-models_opt-mae_1-windows_toto2,140.73984383405727,140.73984383405727,7.133486347531133,0.6839715354945682,0.6758631253784734,0.39341637076804553,4.581725846256418,11.863382478621233,0.5459803488471748,0.3282995698351838,0.25704872557307723,Sales,1
