dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/W/short,SLSQPEnsemble_4-models_opt-mae_1-windows_toto2,1301387.311951736,1301387.311951736,919.4788318108807,0.9996132760658453,0.2020604729666784,0.18170801430360897,5.199185203244426,1140.7836394127223,0.23286246180270753,0.18768861767791892,0.1467290187254457,Energy,1
