dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
electricity/W/short,SLSQPEnsemble_5-models_opt-mae_1-windows,60827104015.56555,60827104015.56555,31433.018009517215,1.4880062278163755,0.18848892584850488,0.09485746629874946,11.34534395009086,246631.51464394317,0.5651890124354013,0.07203295342167056,0.056850201232304255,Energy,1
