dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ett1/15T/short,SLSQPEnsemble_4-models_opt-mae_1-windows_toto2,4.705009495476804,4.705009495476804,1.0532580756202243,0.6723875557409887,0.4760535501796393,0.23358693311314913,4.572608297095275,2.169103385151755,0.4100508290619266,0.19910961832463622,0.15427490089793766,Energy,7
