dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
us_births/D/short,SLSQPEnsemble_5-models_opt-mae_1-windows,216210.59143697267,216210.59143697267,253.06109505216804,0.3680635098080843,0.024645099899981218,0.02402325594881963,4.1205253722903015,464.9845066633647,0.04319463687396946,0.023508056614929558,0.019896726149309138,Healthcare,1
