dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
sz_taxi/15T/short,SLSQPEnsemble_4-models_opt-mae_1-windows_toto2,16.44759054913057,16.44759054913057,2.698101440956263,0.5381207042807002,1094114775888.9813,0.3868830837745119,3.754348349979646,4.055562913965282,0.3792124905922826,0.2522840328212967,0.19823036402828245,Transport,1
