dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/D/short,SLSQPEnsemble_5-models_opt-mae_1-windows,13.25961284088467,13.25961284088467,2.357764667064353,0.7158172202801887,0.043875051236706215,0.04342855644407482,6.228142979055994,3.641375130480883,0.06493185451324299,0.042042916989458765,0.0341822228081,Transport,1
